Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
31.0,-159.0,0.0,200.0
100.0,100.0,100.0,100.0
70.0,-3.63,-90.0,514.0
70.0,-3.75,-90.0,515.0
70.0,-3.81,-90.0,514.0
70.0,-3.88,-90.0,515.0
70.0,-3.94,-90.0,515.0
70.0,-4.0,-90.0,515.0
70.0,-4.06,-90.0,514.0
70.0,-4.13,-90.0,514.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
70.0,-4.13,-90.0,515.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,476.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,476.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-95.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-95.0,477.0
60.0,-16.62,-95.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
60.0,-16.62,-96.0,477.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,432.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,432.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-104.0,433.0
50.0,-30.0,-103.0,433.0
