timestamp,quat1,quat2
202528258173,"(0.70977783203125, -0.70135498046875, -0.06561279296875, -0.004150390625)","(0.0, 0.0, 0.0, 0.0)"
202528269098,"(-1.290283203125, -0.70135498046875, -0.06561279296875, -0.004150390625)","(0.0, 0.0, 0.0, 0.0)"
202528281553,"(0.709716796875, -0.701416015625, -0.06561279296875, -0.004150390625)","(0.0, 0.0, 0.0, 0.0)"
202528292767,"(0.709716796875, -0.701416015625, -0.06561279296875, -0.004150390625)","(0.0, 0.0, 0.0, 0.0)"
202528305869,"(0.709716796875, -0.701416015625, -0.06561279296875, -0.004150390625)","(0.0, 0.0, 0.0, 0.0)"
202528316170,"(0.709716796875, -0.701416015625, -0.06561279296875, -0.004150390625)","(1.0, -0.0001220703125, 0.0, 0.0)"
202528328141,"(0.709716796875, -0.701416015625, -0.0655517578125, -0.00408935546875)","(1.0, -0.0001220703125, 6.103515625e-05, 0.0)"
202528338916,"(0.70977783203125, -0.70135498046875, -0.0655517578125, -0.00408935546875)","(1.0, -0.0001220703125, 0.00018310546875, 0.0)"
202528350096,"(0.70977783203125, -0.70135498046875, -0.0655517578125, -0.00408935546875)","(1.0, -0.0001220703125, 0.00018310546875, 0.0)"
202528359240,"(0.70977783203125, -0.70135498046875, -0.06549072265625, -0.0040283203125)","(1.0, -0.0001220703125, 0.00018310546875, 0.0)"
202528367149,"(0.70977783203125, -0.70135498046875, -0.06549072265625, -0.00396728515625)","(1.0, -0.0001220703125, 0.00018310546875, 0.0)"
202528374324,"(0.70977783203125, -0.701416015625, -0.0654296875, -0.00396728515625)","(0.74700927734375, 0.1297607421875, 0.65203857421875, 6.103515625e-05)"
202528377794,"(0.70977783203125, -0.701416015625, -0.0654296875, -0.00396728515625)","(0.74700927734375, 0.1297607421875, 0.65203857421875, 6.103515625e-05)"
202528385035,"(0.70977783203125, -0.701416015625, -0.0654296875, -0.00396728515625)","(0.7470703125, 0.1297607421875, 0.6519775390625, 6.103515625e-05)"
202528388549,"(0.70977783203125, -0.701416015625, -0.0654296875, -0.00396728515625)","(0.7470703125, 0.1297607421875, 0.6519775390625, 6.103515625e-05)"
202528395948,"(0.70977783203125, -0.701416015625, -0.0654296875, -0.00396728515625)","(0.7471923828125, 0.1297607421875, 0.65185546875, 0.0001220703125)"
