scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,913.55225,685.40796,0.539329,897.2524,520.49164,0.84706765,884.42633,332.52042,0.8494326,876.29456,189.67601,0.9841132,1022.04645,411.42294,0.19655985
1,913.5351,685.363,0.5455002,897.2213,520.4763,0.830061,884.41626,332.47287,0.8926286,876.3075,189.60796,1.0,1022.08136,412.16537,0.23403254
2,912.8089,685.41125,0.5435089,897.1271,520.4069,0.8296661,884.4803,332.36078,0.85442984,876.4602,189.55202,0.9500947,903.11993,263.56293,0.21757273
3,912.7444,685.20667,0.55884916,897.1962,520.4741,0.8652826,884.452,332.38458,0.8416944,876.36707,189.54955,0.98135316,1022.12036,410.6043,0.23759016
4,912.47656,685.06134,0.5307353,897.26886,520.14246,0.83077794,884.4768,332.477,0.79450077,876.35004,189.77502,0.9524485,903.2535,263.19995,0.23633343
5,912.56683,684.98315,0.55082875,897.21857,520.1089,0.8269643,884.288,332.52682,0.77202964,876.44946,189.54095,0.97446716,903.1499,263.3054,0.23599972
6,912.56934,685.11865,0.5392808,897.1092,520.2854,0.8282613,884.3998,332.63394,0.76782745,876.3825,190.32927,1.0,903.27313,263.3462,0.23980904
7,912.55066,685.06573,0.5602362,897.1676,520.2228,0.82718533,884.4198,332.5464,0.79951715,876.38806,189.79678,1.0,903.2838,263.28217,0.2167782
8,912.4405,684.90216,0.5661906,897.17224,520.11365,0.7843706,884.47845,332.53696,0.8490202,876.5019,189.82439,1.0,903.6986,263.05194,0.1876381
9,912.562,684.8925,0.55717087,897.0478,520.3383,0.83042085,884.28656,332.5062,0.8575776,876.44073,189.8681,1.0,903.5265,263.2823,0.23608814
10,912.5405,684.9364,0.55783486,897.10724,520.4073,0.8318108,884.2728,332.50613,0.8695096,876.44464,189.76091,1.0,903.63525,263.3344,0.21276899
11,912.54956,684.966,0.55264926,897.05493,520.414,0.81158394,884.3973,332.59888,0.86529845,876.3428,189.91339,1.0,903.1821,263.65424,0.19021648
12,912.57245,685.012,0.56374216,897.0519,520.46893,0.8062866,884.2514,332.57803,0.8562494,876.2636,189.91519,1.0,903.1051,263.75925,0.20029043
13,912.5529,684.9499,0.59601825,897.1319,520.39087,0.81361735,884.1271,332.5759,0.80668724,876.1931,189.55623,1.0,902.68195,263.7546,0.21513261
14,912.6133,684.9271,0.5758571,896.9715,520.57367,0.806283,884.18634,332.63995,0.8227275,876.1311,189.9125,0.9916357,902.77637,263.64795,0.20886058
15,912.61237,684.9446,0.5862861,897.0883,520.43097,0.8297667,884.1538,332.5528,0.818032,876.1103,189.48216,1.0,902.8558,263.6739,0.21317989
16,912.62256,685.0125,0.5902938,897.1319,520.4007,0.81565034,884.1611,332.5841,0.8173164,876.22266,189.50851,1.0,902.7623,263.62674,0.21069744
17,912.63385,685.1404,0.56685114,897.18164,520.4471,0.83670783,884.0622,332.70706,0.82294536,876.0437,189.7154,1.0,902.2373,263.8334,0.23845385
