Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.81,-12979.0,515.0
70.0,-3.94,-12990.0,515.0
70.0,-4.0,-12981.0,514.0
70.0,-4.06,-12990.0,515.0
70.0,-4.06,-12998.0,515.0
70.0,-4.13,-12985.0,515.0
70.0,-4.19,-12995.0,515.0
70.0,-4.19,-12995.0,515.0
70.0,-4.19,-12994.0,515.0
70.0,-4.19,-12991.0,515.0
70.0,-4.19,-12991.0,515.0
70.0,-4.19,-12992.0,514.0
70.0,-4.19,-12987.0,514.0
70.0,-4.19,-12996.0,515.0
70.0,-4.19,-13004.0,514.0
70.0,-4.19,-12989.0,514.0
70.0,-4.19,-12991.0,515.0
70.0,-4.19,-12991.0,515.0
70.0,-4.19,-13003.0,515.0
70.0,-4.19,-12995.0,514.0
70.0,-4.19,-12997.0,514.0
70.0,-4.19,-13001.0,515.0
70.0,-4.19,-12995.0,515.0
70.0,-4.19,-12991.0,515.0
70.0,-4.19,-12996.0,515.0
70.0,-4.19,-13025.0,521.0
70.0,-2.31,-13143.0,520.0
70.0,-2.44,-13147.0,520.0
70.0,-2.5,-13139.0,520.0
70.0,-2.5,-13156.0,520.0
70.0,-2.56,-13150.0,521.0
70.0,-2.56,-13140.0,521.0
70.0,-2.63,-13150.0,520.0
70.0,-2.63,-13155.0,520.0
70.0,-2.69,-13157.0,520.0
70.0,-2.69,-13148.0,520.0
70.0,-2.69,-13148.0,520.0
70.0,-2.69,-13147.0,521.0
70.0,-2.69,-13145.0,521.0
70.0,-2.69,-13146.0,520.0
70.0,-2.69,-13152.0,521.0
70.0,-2.69,-13151.0,520.0
70.0,-2.69,-13147.0,521.0
70.0,-2.69,-13159.0,520.0
70.0,-2.69,-13162.0,521.0
70.0,-2.69,-13160.0,520.0
70.0,-2.69,-13157.0,520.0
60.0,-16.94,-11916.0,477.0
60.0,-16.94,-11909.0,477.0
60.0,-16.94,-11915.0,477.0
60.0,-16.94,-11907.0,477.0
60.0,-16.94,-11912.0,476.0
60.0,-16.94,-11911.0,476.0
60.0,-16.94,-11911.0,477.0
60.0,-16.94,-11916.0,477.0
60.0,-16.94,-11915.0,477.0
60.0,-16.94,-11914.0,477.0
60.0,-16.94,-11919.0,476.0
60.0,-16.94,-11912.0,477.0
60.0,-16.94,-11916.0,477.0
60.0,-16.94,-11923.0,476.0
60.0,-16.94,-11908.0,476.0
60.0,-16.94,-11912.0,477.0
60.0,-16.94,-11923.0,476.0
60.0,-16.94,-11915.0,477.0
60.0,-16.94,-11915.0,476.0
60.0,-16.94,-11915.0,477.0
60.0,-16.94,-11922.0,477.0
60.0,-16.94,-11911.0,477.0
60.0,-16.94,-11922.0,477.0
60.0,-16.94,-11920.0,477.0
60.0,-16.94,-11917.0,477.0
60.0,-16.94,-11917.0,477.0
60.0,-16.94,-11916.0,476.0
60.0,-16.94,-11914.0,477.0
60.0,-16.94,-11922.0,477.0
60.0,-16.94,-11916.0,476.0
60.0,-16.94,-11921.0,476.0
60.0,-16.94,-11922.0,477.0
60.0,-16.94,-11926.0,476.0
60.0,-16.94,-11927.0,477.0
60.0,-16.94,-11924.0,476.0
60.0,-16.94,-11916.0,477.0
60.0,-16.94,-11920.0,477.0
60.0,-16.94,-11921.0,477.0
60.0,-16.94,-11913.0,477.0
60.0,-16.94,-11921.0,477.0
60.0,-16.94,-11930.0,477.0
60.0,-16.94,-11927.0,477.0
60.0,-16.94,-11916.0,477.0
60.0,-16.94,-11922.0,477.0
60.0,-16.94,-11921.0,477.0
60.0,-16.94,-11922.0,477.0
60.0,-16.94,-11923.0,476.0
60.0,-16.94,-11916.0,477.0
60.0,-16.94,-11920.0,477.0
60.0,-16.94,-11921.0,477.0
50.0,-30.94,-10544.0,433.0
50.0,-30.94,-10549.0,433.0
50.0,-30.94,-10547.0,433.0
50.0,-30.94,-10549.0,433.0
50.0,-30.94,-10559.0,434.0
50.0,-30.94,-10546.0,434.0
50.0,-30.94,-10550.0,433.0
50.0,-30.94,-10547.0,434.0
50.0,-30.94,-10576.0,435.0
50.0,-30.75,-10570.0,434.0
50.0,-30.94,-10562.0,434.0
50.0,-31.0,-10562.0,434.0
50.0,-31.0,-10554.0,434.0
50.0,-31.0,-10554.0,434.0
50.0,-31.0,-10552.0,434.0
50.0,-31.0,-10559.0,433.0
50.0,-31.0,-10546.0,433.0
50.0,-31.0,-10558.0,434.0
50.0,-31.0,-10560.0,434.0
50.0,-31.0,-10560.0,433.0
50.0,-31.0,-10557.0,433.0
50.0,-31.0,-10546.0,433.0
50.0,-31.0,-10557.0,434.0
50.0,-31.0,-10552.0,433.0
50.0,-31.0,-10557.0,433.0
50.0,-31.0,-10558.0,434.0
50.0,-31.0,-10556.0,434.0
