scorer,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,697.0479,652.91205,0.42345315,958.47736,545.9989,0.83606297,945.36273,386.5233,0.74147135,946.1629,302.50235,0.26667753,947.1765,107.51366,0.64908403
1,697.2924,653.59015,0.3764005,958.39014,546.0135,0.8406318,945.14935,386.47217,0.7380716,945.98267,302.42972,0.22707666,947.2636,107.34517,0.6492275
2,697.171,653.89075,0.32040095,958.3214,545.9979,0.8499005,945.1499,386.48233,0.75452024,945.99255,302.41556,0.24922782,947.27045,107.31719,0.6626769
3,697.1459,653.8796,0.31908503,958.3246,545.9985,0.850146,945.14526,386.4895,0.7613447,946.00775,302.4592,0.22704756,947.2389,107.42962,0.66561824
4,697.1649,653.8599,0.33505905,958.3083,546.0315,0.84671795,945.15845,386.5037,0.7580231,946.0014,302.3913,0.23515663,947.2231,107.54109,0.6609657
5,697.1351,653.9296,0.32776016,958.31085,545.98395,0.85010654,945.2068,386.49286,0.7382338,945.98975,302.43427,0.23885049,947.1804,107.4977,0.6746858
6,709.14417,565.61194,0.35508075,958.3375,545.9656,0.85200477,945.2071,386.483,0.73284996,945.9563,302.3708,0.25311658,947.13525,107.45342,0.66790026
7,708.85443,565.407,0.37288225,958.34344,545.9613,0.8539615,944.9814,386.45792,0.7270087,945.95514,302.3746,0.25598773,947.097,107.39743,0.67629135
8,708.8081,565.5107,0.37666023,958.38605,545.99316,0.8474995,945.1263,386.47586,0.73390883,945.86005,302.3519,0.25954404,947.0167,107.344604,0.6808391
9,709.4345,565.5285,0.25352168,958.4208,545.93054,0.85028285,945.06335,386.483,0.73169464,945.7811,302.31735,0.25304553,947.1332,107.407036,0.6699217
10,697.5236,653.47723,0.24934027,958.4189,545.92126,0.8471017,945.04205,386.47293,0.73344886,945.67224,302.3116,0.25341266,947.126,107.4209,0.6541237
11,697.5231,653.44104,0.25603923,958.40234,545.9696,0.84191716,945.0551,386.48413,0.7359491,945.61224,302.29303,0.25415894,947.09924,107.52495,0.67051286
12,697.07043,654.00085,0.35444042,958.3801,546.0053,0.83978623,945.12726,386.48492,0.73683745,945.55255,302.29153,0.255027,947.0781,107.59845,0.67868257
13,697.14166,653.9415,0.29160923,958.36566,545.96484,0.85375637,944.94714,386.48233,0.7416821,945.57745,302.2181,0.25903508,947.10315,107.545,0.6676199
14,697.1837,653.8751,0.3607347,958.3376,545.95776,0.8519876,944.99194,386.49835,0.7433944,945.56055,302.30807,0.24657351,947.1033,107.49151,0.6625207
15,697.144,653.8059,0.29625657,958.3264,545.9408,0.8494413,944.89703,386.51526,0.7558342,945.61487,302.2021,0.257966,947.1243,107.45461,0.6586136
16,697.22626,653.45306,0.33388814,958.2991,546.0606,0.83865815,944.88605,386.47528,0.73446274,945.5681,302.19208,0.27227136,947.154,107.38108,0.67285126
17,697.4554,654.4957,0.2773864,958.3017,546.0197,0.84502065,944.864,386.47888,0.7347166,945.4662,302.24692,0.2601189,947.1395,107.392296,0.6701913
