scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,891.5937,1077.8019,0.3770765,873.2884,843.4167,0.6904686,874.57007,639.83673,0.49673662,871.81915,481.82736,0.9229086,841.5914,247.27077,0.561527
1,891.7125,1078.6019,0.4651511,872.8695,842.98096,0.6882597,874.2129,639.88727,0.49193916,871.76166,481.6668,0.88666236,841.6892,246.79453,0.625332
2,891.9122,1078.5974,0.50754166,872.9542,843.4325,0.69111574,874.08356,640.2494,0.48456648,871.326,481.66397,0.93735933,841.87506,247.4116,0.60632795
3,891.669,1078.6313,0.4943416,872.35925,842.7474,0.6994855,873.6755,639.8868,0.4477305,870.95044,481.21857,0.87487614,841.45056,247.19289,0.61854506
4,891.16296,1078.3505,0.46030822,871.6564,842.2919,0.73754793,872.9994,639.3425,0.48609015,869.9442,480.19385,0.8722461,841.0341,246.34612,0.67395866
5,891.1672,1078.2876,0.5031888,871.36835,842.29877,0.73910016,872.6941,639.01666,0.4986936,869.5329,480.31857,0.8869627,840.4597,246.57864,0.6851551
6,890.93494,1078.4153,0.48855922,870.37585,842.1663,0.7216722,871.6823,639.03674,0.5173829,869.0884,480.67093,0.9418688,840.3507,246.75931,0.6933236
7,890.95123,1078.1292,0.46213716,869.84155,842.2606,0.7074189,871.7236,639.3621,0.51252073,869.0524,480.99753,0.97485185,840.2593,247.16656,0.679365
8,891.7008,1077.4525,0.48051092,869.49695,842.27893,0.6867961,871.67847,639.1573,0.4962488,869.21704,481.02505,1.0,840.38715,247.26761,0.6637587
9,891.5002,1077.4613,0.48682493,869.15405,842.4694,0.7004376,872.1679,638.8817,0.48361972,869.2402,480.9864,1.0,840.5436,247.2588,0.6073349
10,891.56256,1077.5918,0.49936202,868.8882,842.47174,0.6871531,872.1606,639.19,0.44029212,869.5032,481.30148,0.98379254,840.46625,247.17627,0.6106428
11,891.9469,1076.9656,0.5045418,869.08325,842.74176,0.6864598,872.2877,639.3163,0.46743202,869.5199,481.3901,0.9651158,840.39154,247.43794,0.61350834
12,893.13586,1077.6482,0.56749046,869.357,842.98883,0.70597017,872.4834,639.57416,0.434191,869.477,481.64526,1.0,840.3006,247.45319,0.63061327
13,894.097,1077.862,0.5599641,869.5207,843.112,0.67840517,872.6259,639.7236,0.4677436,869.4206,481.65356,0.9881749,840.31,247.50232,0.6202935
14,894.9597,1078.719,0.5097817,869.6364,843.1293,0.67389506,872.58704,639.8505,0.4810354,869.3242,481.72235,0.979141,840.41565,247.53668,0.59512484
15,897.77893,1078.2897,0.46164358,870.6055,843.5393,0.71012247,872.3733,639.92346,0.52038115,868.9892,482.11456,1.0,840.19055,247.80582,0.59698457
16,897.8992,1079.3264,0.45702267,870.6123,843.57306,0.70831084,872.0739,640.2166,0.53737617,868.9435,482.0699,1.0,840.3238,248.17543,0.5908521
17,896.48047,1079.0037,0.48167646,870.71234,843.6038,0.7150304,871.91565,640.3168,0.52924114,869.14703,481.75143,1.0,840.1927,248.14682,0.6364962
