scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,648.53107,792.68176,0.6070719,658.85815,634.46216,0.8728712,689.49927,479.4223,0.815165,720.56775,274.4973,0.80018485,736.73016,181.72136,0.98053926
1,648.7717,792.5,0.6038167,658.73804,634.5849,0.86306036,689.1413,479.99426,0.8239188,720.3452,274.41312,0.7872262,736.07086,181.3408,1.0
2,648.77875,793.11743,0.6412536,658.37384,635.0609,0.92672604,688.20953,480.16763,0.7803101,719.6071,274.69464,0.8028231,736.2014,181.86462,1.0
3,648.7641,792.79675,0.6362083,658.4216,635.10803,0.9246021,688.29047,480.5666,0.7897182,720.1346,274.5262,0.78820884,736.775,181.70082,1.0
4,648.7843,792.4681,0.60185695,658.82214,634.52826,0.87399566,689.1612,479.4909,0.8169979,721.2743,273.44366,0.7637442,737.96356,180.8273,0.9700129
5,649.35944,791.15125,0.5606474,659.6038,634.00964,0.84253925,689.8667,478.96088,0.7897627,722.0596,271.78687,0.8547514,739.37946,180.13652,0.8916267
6,649.2074,790.72406,0.57584363,660.1602,633.484,0.83554476,690.5992,478.08975,0.81756014,722.3111,270.3029,0.9525775,739.91693,179.11745,0.87669
7,649.3824,790.2899,0.5957005,660.94324,632.9962,0.81978685,690.6388,477.61438,0.8332649,720.7546,267.5932,0.8576819,737.1527,177.2833,0.8992063
8,649.5321,790.3007,0.5889794,661.0738,632.9484,0.82584035,690.3657,477.2494,0.8064103,719.16785,266.91882,0.8633548,735.74164,176.87747,0.8328344
9,649.211,790.03796,0.6175461,660.95,632.78,0.8147117,689.9232,476.9818,0.79714984,717.5001,265.40082,0.87139,733.9579,175.48996,0.79764
10,648.87305,790.00354,0.6219499,660.81366,632.6091,0.8067666,689.3613,476.5736,0.7945632,716.9606,264.9922,0.8449728,732.90106,175.0039,0.8223675
11,648.629,790.4419,0.65212584,660.7626,632.86163,0.8172056,689.3718,476.623,0.822147,715.9184,263.91943,0.84640026,731.2943,174.43524,0.86570793
12,648.4962,790.54724,0.65782297,660.7294,632.8154,0.8136969,689.355,476.635,0.8464319,715.9647,262.79327,0.87874496,731.10675,174.06741,0.86245185
13,648.5661,790.4373,0.67172027,661.12054,632.76154,0.815563,689.82495,476.26694,0.8214607,716.328,262.05542,0.8805057,731.423,173.40318,0.83509594
14,648.61017,790.34784,0.67034084,661.407,632.8797,0.8289545,689.76135,476.07562,0.8209161,715.6038,261.68304,0.8422539,730.6391,172.3216,0.8954551
15,648.61053,790.3033,0.66078186,660.984,632.897,0.81941587,688.76416,476.34695,0.8441155,713.73505,261.04987,0.86321515,729.0987,171.96759,0.9043069
16,648.6216,790.4561,0.61281997,661.0271,632.93854,0.81464297,688.6802,476.27588,0.82497644,713.6403,261.43423,0.84817195,728.50714,171.8923,0.9043917
17,648.7013,790.51154,0.6146214,661.20715,632.5345,0.78298897,688.8623,475.8686,0.796937,713.585,260.87573,0.8429639,728.68896,171.2629,0.92230254
18,648.89,789.733,0.63179845,661.07654,632.3005,0.80790156,688.82654,475.12836,0.78104985,713.8039,259.65353,0.8599115,729.56354,170.57951,0.9008005
