scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,100.42159,1187.0182,0.10213517,103.516045,1189.1956,0.117682405,1876.8016,746.6989,0.12461451,1083.5149,11.685034,0.0479307,1083.6539,8.183989,0.04571136
1,100.583244,1187.1368,0.102973334,103.640945,1189.2094,0.120997764,1874.3463,747.6634,0.16635348,1083.7365,11.915741,0.0470922,361.91724,1130.776,0.046086136
2,100.85741,1187.0879,0.10321262,103.72337,1189.0337,0.11592346,1876.0854,747.43945,0.23748128,1875.822,747.45575,0.045552637,361.55487,1130.7479,0.060178347
3,100.73277,1187.2743,0.10645373,103.77048,1189.2771,0.12289784,1875.7428,747.7267,0.2236769,1875.4818,747.75116,0.04255608,487.5342,1084.8696,0.033545278
4,100.6509,1187.2753,0.10638284,103.70607,1189.3165,0.12212485,491.56033,1085.0372,0.22366779,1084.6207,11.69907,0.04005832,363.54224,1130.6514,0.0377213
5,100.963646,1187.188,0.1085184,103.83754,1189.0061,0.120075755,1877.1202,746.7563,0.10084098,1084.3765,11.869187,0.04190517,328.38013,255.6034,0.03083286
6,100.63912,1187.3058,0.10674555,103.67184,1189.3159,0.123944886,398.8975,1075.966,0.13815792,1084.3577,11.88244,0.04147217,400.58005,1074.9774,0.029623533
7,100.40274,1187.2909,0.10246908,103.48771,1189.2582,0.11778942,398.91568,1075.7162,0.14527783,96.35413,1185.1307,0.03493951,400.85388,1075.3518,0.030669387
8,100.649185,1186.9796,0.11252699,103.34166,1188.9468,0.11207588,398.2803,1075.7606,0.23190986,96.61631,1185.196,0.041322336,392.35486,1079.4423,0.031596113
9,100.68348,1187.1573,0.10738969,103.516785,1189.1187,0.11680044,399.61444,1075.0697,0.14866877,96.56074,1185.1532,0.040647294,401.44388,1074.8849,0.035548486
10,100.771835,1187.3801,0.10224509,103.70839,1189.3356,0.11766388,1876.7935,748.3116,0.21224415,1083.9698,12.129965,0.03916268,400.99173,1074.7822,0.030229768
11,100.808266,1187.3711,0.10193973,103.74239,1189.3179,0.11780271,1876.6943,748.25934,0.25779504,96.466194,1185.1094,0.038674984,956.94305,4.8268056,0.03049158
12,101.14967,1187.3611,0.0991259,104.28857,1189.2056,0.11691071,1876.8966,748.2649,0.25799337,96.23374,1184.7891,0.04223775,392.25745,1075.8428,0.02837003
13,100.72569,1187.4054,0.09870287,103.94638,1189.4248,0.11840069,1877.0243,748.1663,0.19267124,1876.6469,748.3216,0.04856543,1877.3934,749.7477,0.028144384
14,100.685,1187.3927,0.098769434,103.916794,1189.4113,0.1171275,1876.959,748.0274,0.25417283,1876.727,748.1366,0.04208305,1080.7913,7.935346,0.031099752
15,100.82514,1187.2606,0.102003664,104.02853,1189.065,0.11491466,1876.9293,747.8849,0.22995181,1876.6252,747.9808,0.055816825,1080.6047,7.892685,0.031670112
16,100.71073,1187.385,0.09920385,103.894035,1189.4031,0.11741811,1877.2107,747.8892,0.18677054,1876.6151,748.0716,0.04276239,392.97858,1076.1095,0.040143944
