timestamp,quat1,quat2
140935127419,"(0.981689453125, -0.04547119140625, 0.184814453125, -0.00799560546875)","(0.0, 0.0, 0.0, 0.0)"
140935137655,"(0.981689453125, -0.04510498046875, 0.18487548828125, -0.00762939453125)","(0.0, 0.0, 0.0, 0.0)"
140935147956,"(0.981689453125, -0.044677734375, 0.1851806640625, -0.00762939453125)","(0.0, 0.0, 0.0, 0.0)"
140935158351,"(0.981689453125, -0.04437255859375, 0.18499755859375, -0.008056640625)","(0.0, 0.0, 0.0, 0.0)"
140935169533,"(0.9818115234375, -0.0443115234375, 0.18450927734375, -0.0081787109375)","(0.0, 0.0, 0.0, 0.0)"
140935179619,"(0.98187255859375, -0.0440673828125, 0.184326171875, -0.00836181640625)","(1.0, 0.00140380859375, 0.0010986328125, -0.00152587890625)"
140935189077,"(0.98175048828125, -0.04412841796875, 0.18475341796875, -0.0086669921875)","(1.0, 0.0015869140625, 0.001220703125, -0.00201416015625)"
140935198542,"(0.98175048828125, -0.0443115234375, 0.184814453125, -0.0087890625)","(1.0, 0.00164794921875, 0.0015869140625, -0.00274658203125)"
140935209331,"(0.981689453125, -0.04425048828125, 0.1849365234375, -0.00897216796875)","(1.0, 0.00201416015625, 0.0018310546875, -0.0032958984375)"
140935219868,"(0.981689453125, -0.04388427734375, 0.185302734375, -0.0091552734375)","(1.0, 0.00250244140625, 0.0023193359375, -0.00360107421875)"
140935228804,"(0.98162841796875, -0.04400634765625, 0.18524169921875, -0.00982666015625)","(1.0, 0.00250244140625, 0.0023193359375, -0.00360107421875)"
140935236059,"(0.9815673828125, -0.0435791015625, 0.1856689453125, -0.0103759765625)","(1.0, 0.00274658203125, 0.002685546875, -0.004150390625)"
140935242863,"(0.9815673828125, -0.0435791015625, 0.1856689453125, -0.0103759765625)","(0.98834228515625, 0.017578125, 0.151123046875, -0.0047607421875)"
140935248518,"(0.98162841796875, -0.04351806640625, 0.185546875, -0.01019287109375)","(0.98834228515625, 0.017578125, 0.151123046875, -0.0047607421875)"
140935256164,"(0.98162841796875, -0.04388427734375, 0.18536376953125, -0.01055908203125)","(0.98834228515625, 0.0177001953125, 0.151123046875, -0.00506591796875)"
140935261970,"(0.98162841796875, -0.04388427734375, 0.18536376953125, -0.01055908203125)","(0.9884033203125, 0.017578125, 0.15087890625, -0.00494384765625)"
140935269516,"(0.98162841796875, -0.0438232421875, 0.185546875, -0.01031494140625)","(0.9884033203125, 0.017578125, 0.15087890625, -0.00494384765625)"
140935277383,"(0.9815673828125, -0.04388427734375, 0.1856689453125, -0.0103759765625)","(0.98834228515625, 0.017578125, 0.151123046875, -0.00494384765625)"
140935283771,"(0.9815673828125, -0.04388427734375, 0.1856689453125, -0.0103759765625)","(0.98828125, 0.01763916015625, 0.1513671875, -0.00506591796875)"
140935289985,"(0.9814453125, -0.0433349609375, 0.1864013671875, -0.0107421875)","(0.98828125, 0.01763916015625, 0.1513671875, -0.00506591796875)"
140935297019,"(0.9815673828125, -0.04290771484375, 0.1859130859375, -0.01092529296875)","(0.98828125, 0.0177001953125, 0.15142822265625, -0.0052490234375)"
140935303716,"(0.9815673828125, -0.04290771484375, 0.1859130859375, -0.01092529296875)","(0.98828125, 0.0177001953125, 0.1514892578125, -0.0052490234375)"
140935310688,"(0.98162841796875, -0.04248046875, 0.1856689453125, -0.01068115234375)","(0.98828125, 0.0177001953125, 0.1514892578125, -0.0052490234375)"
140935318339,"(0.98150634765625, -0.041748046875, 0.1864013671875, -0.0106201171875)","(0.9884033203125, 0.0177001953125, 0.15087890625, -0.0052490234375)"
140935324003,"(0.98150634765625, -0.041748046875, 0.1864013671875, -0.0106201171875)","(0.9962158203125, 0.01800537109375, 0.1507568359375, -0.00531005859375)"
140935332099,"(0.98150634765625, -0.04150390625, 0.18670654296875, -0.010498046875)","(0.9962158203125, 0.0181884765625, 0.15069580078125, -0.005126953125)"
140935339768,"(0.9814453125, -0.04156494140625, 0.186767578125, -0.01055908203125)","(0.9962158203125, 0.0181884765625, 0.15069580078125, -0.005126953125)"
140935348414,"(0.9814453125, -0.041015625, 0.1871337890625, -0.0101318359375)","(0.99609375, 0.0185546875, 0.15142822265625, -0.005615234375)"
140935357415,"(0.98138427734375, -0.0408935546875, 0.1873779296875, -0.01025390625)","(0.99603271484375, 0.0186767578125, 0.151611328125, -0.00592041015625)"
140935366645,"(0.9814453125, -0.041259765625, 0.18707275390625, -0.010498046875)","(0.99609375, 0.01904296875, 0.1514892578125, -0.00634765625)"
140935374026,"(0.9814453125, -0.041259765625, 0.18707275390625, -0.010498046875)","(0.99609375, 0.01922607421875, 0.1514892578125, -0.0059814453125)"
140935381983,"(0.9814453125, -0.04150390625, 0.18695068359375, -0.0108642578125)","(0.99609375, 0.01922607421875, 0.1514892578125, -0.0059814453125)"
140935389601,"(0.98150634765625, -0.04132080078125, 0.1866455078125, -0.0107421875)","(0.9959716796875, 0.01934814453125, 0.1519775390625, -0.00616455078125)"
