timestamp,quat1,quat2
041953371916,"(0.67510986328125, -0.04461669921875, 0.73638916015625, -0.00067138671875)","(0.0, 0.0, 0.0, 0.0)"
041953382437,"(0.67462158203125, -0.044189453125, 0.73681640625, -0.0008544921875)","(0.0, 0.0, 0.0, 0.0)"
041953395334,"(0.6748046875, -0.0443115234375, 0.73663330078125, -0.000244140625)","(0.0, 0.0, 0.0, 0.0)"
041953406705,"(0.67462158203125, -0.04443359375, 0.73681640625, -0.0003662109375)","(0.0, 0.0, 0.0, 0.0)"
041953418489,"(0.67431640625, -0.04461669921875, 0.737060546875, -0.0009765625)","(0.0078125, 0.0, 0.0, 0.0)"
041953430202,"(0.681884765625, -0.04473876953125, 0.7373046875, -0.0008544921875)","(1.0, 0.0010986328125, 0.00244140625, 0.00054931640625)"
041953439205,"(0.68206787109375, -0.04461669921875, 0.7371826171875, -0.00048828125)","(1.0078125, 0.00128173828125, 0.003173828125, 0.0003662109375)"
041953445915,"(0.68206787109375, -0.04461669921875, 0.7371826171875, -0.00048828125)","(1.0078125, 0.00128173828125, 0.00372314453125, 0.000244140625)"
041953454080,"(0.68231201171875, -0.0443115234375, 0.7369384765625, -0.000244140625)","(1.0078125, 0.00115966796875, 0.00433349609375, 0.00054931640625)"
041953463316,"(0.68231201171875, -0.04412841796875, 0.7369384765625, -0.00042724609375)","(1.0078125, 0.00115966796875, 0.00433349609375, 0.00054931640625)"
041953471075,"(0.68231201171875, -0.04412841796875, 0.7369384765625, -0.0006103515625)","(1.0, 0.00128173828125, 0.0048828125, 0.00042724609375)"
041953478544,"(0.68231201171875, -0.04412841796875, 0.7369384765625, -0.0006103515625)","(0.77777099609375, 0.1038818359375, 0.62957763671875, 0.00018310546875)"
041953485230,"(0.68194580078125, -0.0443115234375, 0.7373046875, -0.00042724609375)","(0.77777099609375, 0.1038818359375, 0.62957763671875, 0.00018310546875)"
041953491846,"(0.68157958984375, -0.04449462890625, 0.73760986328125, -0.00018310546875)","(0.77734375, 0.10382080078125, 0.630126953125, -0.00018310546875)"
041953499567,"(0.68121337890625, -0.04449462890625, 0.7379150390625, 0.0)","(0.77703857421875, 0.10430908203125, 0.63037109375, -0.000244140625)"
041953506833,"(0.68121337890625, -0.04449462890625, 0.7379150390625, 0.0)","(0.77679443359375, 0.10455322265625, 0.63067626953125, -0.0006103515625)"
041953514400,"(0.68048095703125, -0.0443115234375, 0.73858642578125, -0.000244140625)","(0.7764892578125, 0.1043701171875, 0.631103515625, -0.00103759765625)"
041953522861,"(0.68011474609375, -0.044189453125, 0.73895263671875, -0.00048828125)","(0.7686767578125, 0.1043701171875, 0.631103515625, -0.00103759765625)"
041953531430,"(0.68011474609375, -0.044677734375, 0.73895263671875, -0.0006103515625)","(0.77606201171875, 0.10455322265625, 0.631591796875, -0.00115966796875)"
041953539059,"(0.68011474609375, -0.044677734375, 0.73895263671875, -0.0006103515625)","(0.77569580078125, 0.10455322265625, 0.63201904296875, -0.00164794921875)"
041953544933,"(0.67974853515625, -0.044677734375, 0.7392578125, -0.00079345703125)","(0.76788330078125, 0.10455322265625, 0.63201904296875, -0.00164794921875)"
041953552951,"(0.67169189453125, -0.04461669921875, 0.73944091796875, -0.00079345703125)","(0.77532958984375, 0.10443115234375, 0.6324462890625, -0.00225830078125)"
041953561140,"(0.6717529296875, -0.04486083984375, 0.7393798828125, -0.00067138671875)","(0.7752685546875, 0.10467529296875, 0.63250732421875, -0.00189208984375)"
041953567881,"(0.6717529296875, -0.04486083984375, 0.7393798828125, -0.00067138671875)","(0.7752685546875, 0.104736328125, 0.63250732421875, -0.00177001953125)"
041953575466,"(0.6796875, -0.04498291015625, 0.73931884765625, -0.00018310546875)","(0.7752685546875, 0.104736328125, 0.63250732421875, -0.00177001953125)"
041953583205,"(0.67974853515625, -0.0447998046875, 0.7392578125, -0.00042724609375)","(0.7752685546875, 0.1043701171875, 0.632568359375, -0.00201416015625)"
041953592373,"(0.67999267578125, -0.0447998046875, 0.73907470703125, -0.00048828125)","(0.77508544921875, 0.1043701171875, 0.63275146484375, -0.002197265625)"
041953599222,"(0.67999267578125, -0.0447998046875, 0.73907470703125, -0.00048828125)","(0.7752685546875, 0.10443115234375, 0.632568359375, -0.00213623046875)"
041953605950,"(0.67987060546875, -0.0440673828125, 0.73919677734375, 0.0001220703125)","(0.7752685546875, 0.1041259765625, 0.632568359375, -0.001953125)"
041953614478,"(0.67181396484375, -0.0435791015625, 0.73944091796875, -0.000244140625)","(0.7674560546875, 0.1041259765625, 0.632568359375, -0.001953125)"
