scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,898.01715,719.9582,0.65023696,894.28906,546.00757,0.9346911,897.2294,360.21283,0.72668576,901.57117,233.22873,0.957816,925.859,61.793354,0.70076555
1,897.5137,719.85046,0.63507533,894.6238,545.8745,0.94338953,897.00073,360.35553,0.74995667,901.9883,233.16661,0.93401694,926.07227,61.8567,0.69594723
2,897.5075,720.64166,0.6281833,894.9271,546.37646,0.9571587,897.8401,360.96014,0.697871,902.3168,233.47853,0.9127108,926.3492,61.752804,0.6651108
3,897.6967,721.01276,0.6418586,895.43585,547.0394,0.9852424,897.56024,361.5986,0.7064224,902.8873,233.94057,0.88266367,926.7491,62.020172,0.72547185
4,897.2866,722.0759,0.63852805,895.75555,547.8985,0.9553451,898.02203,362.0175,0.7416286,903.542,234.49736,0.9007358,927.10675,62.256393,0.73104686
5,897.74304,722.80096,0.6341093,896.01416,549.0926,0.93630743,898.261,362.7573,0.7567248,904.0064,234.89049,0.86841065,927.86914,62.960598,0.6696554
6,897.6837,723.93475,0.67157716,896.37036,549.8895,0.9020944,898.71674,363.043,0.7690064,904.4065,235.40376,0.86324656,928.68475,63.393803,0.70386076
7,897.94763,724.2798,0.7055675,896.9117,550.8166,0.85489887,899.11145,364.2051,0.74749327,905.3878,235.62152,0.8481744,929.8228,63.57979,0.75801766
8,898.1607,725.5612,0.7012383,897.33276,551.694,0.86580753,899.54535,364.86887,0.6948112,906.4397,236.01834,0.90202266,930.96204,63.72861,0.77543426
9,897.8947,725.87054,0.67745954,897.6681,552.28687,0.87346256,899.8136,365.25183,0.656355,906.8756,236.10255,0.86264473,931.53894,63.511417,0.7637071
10,897.7518,726.03046,0.6679281,897.86505,552.5019,0.8953499,900.0242,365.21335,0.6128901,907.3144,236.31825,0.8511068,931.69855,63.381298,0.7529444
11,897.9697,726.3314,0.6709174,897.8461,552.60504,0.8993529,900.155,365.55444,0.65646726,907.5885,236.42429,0.8532904,932.1532,63.455383,0.7613094
12,897.4801,726.3232,0.6515943,897.86426,552.7236,0.8993339,900.29407,365.10974,0.653805,907.89575,236.49004,0.8350412,932.61633,63.408314,0.74430054
13,897.3894,726.1813,0.6510969,897.72314,552.48145,0.89833605,899.8978,365.1391,0.6672585,908.0765,236.02826,0.8259628,932.9652,62.852364,0.7235025
14,897.4054,726.1729,0.65346056,897.63654,552.47894,0.8883282,899.8385,365.12076,0.63058287,908.0907,236.00156,0.8491126,932.9894,62.911377,0.70331645
15,896.92865,725.9514,0.64999324,897.4547,552.11646,0.878117,899.6725,364.7277,0.6712959,908.08966,235.82036,0.86391467,932.925,62.5262,0.7115643
16,896.65967,725.5663,0.63704926,897.3099,551.57465,0.8574513,900.1262,364.64743,0.68425447,908.058,235.64351,0.8700051,932.8687,62.401775,0.73859894
17,896.4791,725.5376,0.66995907,897.1222,551.55597,0.86985224,900.04816,364.57367,0.6746368,907.94025,235.6757,0.8593904,932.69354,62.427387,0.7361673
