scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,914.98785,734.9785,0.7419071,905.3849,561.59186,1.0,904.95465,366.47256,0.80612355,894.9309,224.136,0.8255768,882.37823,42.93872,0.7379544
1,915.16846,735.0929,0.7324003,905.4378,561.59576,1.0,904.9583,366.46786,0.8100449,894.90015,224.11836,0.8483847,882.3828,42.86319,0.7074269
2,915.2445,735.0764,0.7308559,905.52606,561.43176,0.9769221,905.0492,366.55954,0.8008575,894.9093,224.10512,0.8683094,882.4069,42.90992,0.69504285
3,915.24084,735.076,0.7279612,905.51794,561.4279,0.97862184,904.94135,366.57553,0.7969547,894.9149,224.10928,0.8641691,882.39886,42.91242,0.6973459
4,915.23315,735.07495,0.7277723,905.5151,561.443,0.9786569,905.0185,366.2665,0.77731735,894.9112,224.11082,0.85453886,882.4019,42.91109,0.7027986
5,915.11707,734.7986,0.7437,905.44116,561.2699,0.95659107,904.98926,366.20468,0.7672803,894.88904,224.09065,0.8267271,882.56903,43.032715,0.7353442
6,915.1391,734.811,0.74008006,905.4695,561.3427,0.961979,904.7779,366.39304,0.7802569,894.90784,224.05745,0.8220083,882.5781,43.061264,0.7305582
7,915.1386,734.81866,0.75142944,905.46564,561.21716,0.9416845,904.7907,366.25372,0.7850699,894.9227,224.01767,0.8313915,882.569,43.073154,0.73290765
8,915.06146,734.7962,0.7551144,905.4063,561.2485,0.9420484,904.8101,366.20993,0.79281825,894.92633,224.09369,0.81625825,882.5915,43.099422,0.73151416
9,915.1125,734.8102,0.77164674,905.39734,561.33136,0.9634948,904.9353,366.44272,0.8176522,894.9678,224.07442,0.81971633,882.4958,43.052513,0.7321396
10,915.1488,734.7759,0.7637847,905.37134,561.3184,0.95303285,904.79254,366.32172,0.79898345,894.94476,224.23962,0.83651173,882.4962,43.03723,0.73143184
11,915.21124,734.7582,0.7559972,905.3856,561.3496,0.9623438,904.78827,366.38394,0.80873495,894.998,224.1168,0.82361525,882.77936,42.897594,0.72365326
12,915.4267,734.77893,0.78018916,905.3593,561.36444,0.96738774,904.88184,366.4271,0.7878097,895.0157,224.14043,0.8180151,882.5019,42.866993,0.74856174
13,915.3776,734.77496,0.77804315,905.36444,561.30743,0.98572624,904.9287,366.41818,0.7991684,894.95953,223.90213,0.80574614,882.62366,42.961372,0.7259751
14,915.35315,734.78046,0.77427894,905.3885,561.3266,0.97525156,904.91455,366.34113,0.7901173,895.00977,223.98993,0.7979355,882.7411,42.998783,0.72812414
15,915.3569,734.7783,0.7750575,905.3746,561.30945,0.9574952,904.95667,366.34982,0.7739984,895.0059,224.04955,0.79638034,882.80176,42.984623,0.730282
16,915.3345,734.7943,0.77815634,905.42816,561.2697,0.9558501,904.9418,366.4222,0.7888997,895.0155,224.12206,0.80980307,882.75104,42.95778,0.7381843
17,915.1683,734.7507,0.7802409,905.4306,561.09595,0.94673485,904.83777,366.43265,0.79924613,895.0447,223.98518,0.79931223,882.7753,42.976433,0.7234982
